timestamp,test-class,test-method,time,description,result
2021-06-01 17:04:13.256,acme.testing.administrator.updateAccount.AuthenticatedUpdateAccountTest,updatePositiveAccount,6078,"[1] name=José Manuel, surname=Bejarano, email=josemabp13@gmail.com",OK
2021-06-01 17:04:19.645,acme.testing.administrator.updateAccount.AuthenticatedUpdateAccountTest,updatePositiveAccount,6125,"[2] name=Asunción, surname=Pereira, email=asuperado@us.es",OK
2021-06-01 17:04:25.932,acme.testing.administrator.updateAccount.AuthenticatedUpdateAccountTest,updatePositiveAccount,6056,"[3] name=Pablo, surname=Vega, email=lopez@hotmail.com",OK
2021-06-01 17:04:31.284,acme.testing.administrator.updateAccount.AuthenticatedUpdateAccountTest,updateNegativeAccount,5123,"[1] name=eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee, surname=eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee, email=evfwvbfffffffffvfwbvfvve",OK
2021-06-01 17:04:36.508,acme.testing.administrator.updateAccount.AuthenticatedUpdateAccountTest,updateNegativeAccount,5006,"[2] name=, surname=null, email=null",OK
2021-06-01 17:04:41.851,acme.testing.administrator.updateAccount.AuthenticatedUpdateAccountTest,updateNegativeAccount,5124,"[3] name=, surname=null, email=a",OK
2021-06-01 17:05:01.639,acme.testing.manager.task.ManagerTaskCreateTest,create,11129,"[1] recordIndex=0, publica=false, titulo=Implementacion entidad task, periodoEjecucionInicio=2021/09/13 10:39, periodoEjecucionFinal=2021/09/13 16:23, cargaTrabajo=1.00, descripcion=implementar task con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:05:12.405,acme.testing.manager.task.ManagerTaskCreateTest,create,10534,"[2] recordIndex=1, publica=false, titulo=Implementacion entidad shout, periodoEjecucionInicio=2021/07/18 18:56, periodoEjecucionFinal=2021/07/18 22:23, cargaTrabajo=2.00, descripcion=implementar shout con sus atributos, enlace=http://happybirthday.com",OK
2021-06-01 17:05:22.853,acme.testing.manager.task.ManagerTaskCreateTest,create,10224,"[3] recordIndex=2, publica=true, titulo=Implementacion entidad announcement, periodoEjecucionInicio=2021/11/03 05:07, periodoEjecucionFinal=2021/11/03 12:07, cargaTrabajo=7.00, descripcion=implementar announcement con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:05:26.642,acme.testing.manager.task.ManagerTaskCreateTest,createNegative2,3569,"createNegative2()",OK
